기상청행정구역코드,특보구역코드,지점소,예보구역코드,지점번호,1단계,2단계,3단계,격자 X,격자 Y,경도(시),위도(시),경도(초/100),위도(초/100)
11C10302,L1040800,127,11C10301,131,충청북도,충주시,동량면,77,115,127,37,127.97,37.02
11C10302,L1040800,127,11C10301,131,충청북도,충주시,산척면,77,116,127,37,127.96,37.07
11C10302,L1040800,127,11C10301,131,충청북도,충주시,엄정면,76,117,127,37,127.92,37.08
11C10302,L1040800,127,11C10301,131,충청북도,충주시,소태면,75,117,127,37,127.85,37.11
11C10302,L1040800,127,11C10301,131,충청북도,충주시,성내.충인동,77,114,127,36,127.94,36.97
11C10302,L1040800,127,11C10301,131,충청북도,충주시,교현.안림동,77,114,127,36,127.94,36.97
11C10302,L1040800,127,11C10301,131,충청북도,충주시,교현2동,76,114,127,36,127.93,36.98
11C10302,L1040800,127,11C10301,131,충청북도,충주시,용산동,77,114,127,36,127.94,36.96
11C10302,L1040800,127,11C10301,131,충청북도,충주시,지현동,77,114,127,36,127.93,36.97
11C10302,L1040800,127,11C10301,131,충청북도,충주시,문화동,76,114,127,36,127.93,36.97
11C10302,L1040800,127,11C10301,131,충청북도,충주시,호암.직동,77,114,127,36,127.94,36.95
11C10302,L1040800,127,11C10301,131,충청북도,충주시,달천동,76,114,127,36,127.9,36.94
11C10302,L1040800,127,11C10301,131,충청북도,충주시,봉방동,76,114,127,36,127.92,36.97
11C10302,L1040800,127,11C10301,131,충청북도,충주시,칠금.금릉동,76,114,127,36,127.92,36.98
11C10302,L1040800,127,11C10301,131,충청북도,충주시,연수동,77,114,127,36,127.94,36.98
11C10302,L1040800,127,11C10301,131,충청북도,충주시,목행.용탄동,76,115,127,37,127.92,37.01
11C10302,L1040900,221,11C10301,131,충청북도,제천시,,81,118,128,37,128.19,37.13
11C10302,L1040900,221,11C10301,131,충청북도,제천시,봉양읍,80,118,128,37,128.12,37.13
11C10302,L1040900,221,11C10301,131,충청북도,제천시,금성면,81,116,128,37,128.17,37.06
11C10302,L1040900,221,11C10301,131,충청북도,제천시,청풍면,81,115,128,36,128.17,37
11C10302,L1040900,221,11C10301,131,충청북도,제천시,수산면,81,113,128,36,128.18,36.93
11C10302,L1040900,221,11C10301,131,충청북도,제천시,덕산면,81,113,128,36,128.17,36.91
11C10302,L1040900,221,11C10301,131,충청북도,제천시,한수면,79,112,128,36,128.08,36.88
11C10302,L1040900,221,11C10301,131,충청북도,제천시,백운면,78,118,128,37,128.03,37.13
11C10302,L1040900,221,11C10301,131,충청북도,제천시,송학면,82,119,128,37,128.26,37.18
11C10302,L1040900,221,11C10301,131,충청북도,제천시,교동,81,118,128,37,128.22,37.14
11C10302,L1040900,221,11C10301,131,충청북도,제천시,의림지동,81,118,128,37,128.22,37.16
11C10302,L1040900,221,11C10301,131,충청북도,제천시,중앙동,81,118,128,37,128.21,37.14
11C10302,L1040900,221,11C10301,131,충청북도,제천시,남현동,81,118,128,37,128.22,37.13
11C10302,L1040900,221,11C10301,131,충청북도,제천시,영서동,81,118,128,37,128.2,37.13
11C10302,L1040900,221,11C10301,131,충청북도,제천시,용두동,81,118,128,37,128.2,37.14
11C10302,L1040900,221,11C10301,131,충청북도,제천시,신백동,82,118,128,37,128.22,37.13
11C10302,L1040900,221,11C10301,131,충청북도,제천시,청전동,81,118,128,37,128.22,37.15
11C10302,L1040900,221,11C10301,131,충청북도,제천시,화산동,81,118,128,37,128.21,37.13
11C10302,L1040300,226,11C10301,131,충청북도,보은군,,73,103,127,36,127.73,36.49
11C10302,L1040300,226,11C10301,131,충청북도,보은군,보은읍,73,103,127,36,127.72,36.48
11C10302,L1040300,226,11C10301,131,충청북도,보은군,속리산면,75,104,127,36,127.81,36.51
11C10302,L1040300,226,11C10301,131,충청북도,보은군,장안면,74,103,127,36,127.79,36.47
11C10302,L1040300,226,11C10301,131,충청북도,보은군,마로면,75,102,127,36,127.82,36.43
11C10302,L1040300,226,11C10301,131,충청북도,보은군,탄부면,74,102,127,36,127.8,36.43
11C10302,L1040300,226,11C10301,131,충청북도,보은군,삼승면,73,101,127,36,127.73,36.39
11C10302,L1040300,226,11C10301,131,충청북도,보은군,수한면,73,103,127,36,127.7,36.48
11C10302,L1040300,226,11C10301,131,충청북도,보은군,회남면,71,102,127,36,127.58,36.44
11C10302,L1040300,226,11C10301,131,충청북도,보은군,회인면,71,104,127,36,127.6,36.49
11C10302,L1040300,226,11C10301,131,충청북도,보은군,내북면,72,105,127,36,127.67,36.57
11C10302,L1040300,226,11C10301,131,충청북도,보은군,산외면,73,105,127,36,127.73,36.55
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,,71,99,127,36,127.57,36.3
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,옥천읍,71,99,127,36,127.58,36.3
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,동이면,71,99,127,36,127.62,36.28
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,안남면,72,101,127,36,127.67,36.35
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,안내면,72,101,127,36,127.66,36.39
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,청성면,74,100,127,36,127.76,36.32
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,청산면,74,100,127,36,127.79,36.34
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,이원면,71,98,127,36,127.62,36.24
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,군서면,70,99,127,36,127.53,36.28
11C10302,L1040600,449,11C10301,131,충청북도,옥천군,군북면,70,100,127,36,127.54,36.33
11C10302,L1040700,605,11C10301,131,충청북도,영동군,,74,97,127,36,127.79,36.17
11C10302,L1040700,605,11C10301,131,충청북도,영동군,영동읍,74,97,127,36,127.78,36.17
11C10302,L1040700,605,11C10301,131,충청북도,영동군,용산면,75,99,127,36,127.83,36.26
11C10302,L1040700,605,11C10301,131,충청북도,영동군,황간면,77,98,127,36,127.91,36.23
11C10302,L1040700,605,11C10301,131,충청북도,영동군,추풍령면,78,98,128,36,128,36.21
11C10302,L1040700,605,11C10301,131,충청북도,영동군,매곡면,77,97,127,36,127.93,36.19
11C10302,L1040700,605,11C10301,131,충청북도,영동군,상촌면,77,96,127,36,127.92,36.15
11C10302,L1040700,605,11C10301,131,충청북도,영동군,양강면,74,96,127,36,127.75,36.15
11C10302,L1040700,605,11C10301,131,충청북도,영동군,용화면,74,93,127,36,127.77,36.02
11C10302,L1040700,605,11C10301,131,충청북도,영동군,학산면,73,95,127,36,127.69,36.1
11C10302,L1040700,605,11C10301,131,충청북도,영동군,양산면,72,95,127,36,127.67,36.12
11C10302,L1040700,605,11C10301,131,충청북도,영동군,심천면,73,98,127,36,127.72,36.24
11C10302,L1041300,623,11C10301,131,충청북도,증평군,,71,110,127,36,127.58,36.78
11C10302,L1041300,623,11C10301,131,충청북도,증평군,증평읍,71,110,127,36,127.58,36.78
11C10302,L1041300,623,11C10301,131,충청북도,증평군,도안면,71,110,127,36,127.62,36.81
11C10302,L1041000,602,11C10301,131,충청북도,진천군,,68,111,127,36,127.44,36.85
11C10302,L1041000,602,11C10301,131,충청북도,진천군,진천읍,68,111,127,36,127.44,36.85
11C10302,L1041000,602,11C10301,131,충청북도,진천군,덕산읍,69,113,127,36,127.51,36.91
11C10302,L1041000,602,11C10301,131,충청북도,진천군,초평면,70,111,127,36,127.53,36.84
11C10302,L1041000,602,11C10301,131,충청북도,진천군,문백면,68,110,127,36,127.44,36.78
11C10302,L1041000,602,11C10301,131,충청북도,진천군,백곡면,67,112,127,36,127.38,36.88
11C10302,L1041000,602,11C10301,131,충청북도,진천군,이월면,68,113,127,36,127.43,36.92
11C10302,L1041000,602,11C10301,131,충청북도,진천군,광혜원면,68,114,127,36,127.44,36.99
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,,74,111,127,36,127.79,36.81
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,괴산읍,74,111,127,36,127.79,36.81
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,감물면,76,111,127,36,127.88,36.83
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,장연면,77,111,127,36,127.96,36.82
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,연풍면,78,110,128,36,128,36.76
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,칠성면,75,110,127,36,127.87,36.79
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,문광면,74,110,127,36,127.79,36.79
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,청천면,73,107,127,36,127.74,36.66
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,청안면,72,110,127,36,127.64,36.77
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,사리면,72,111,127,36,127.65,36.81
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,소수면,73,111,127,36,127.75,36.85
11C10302,L1040400,603,11C10301,131,충청북도,괴산군,불정면,75,112,127,36,127.86,36.87
11C10302,L1041100,619,11C10301,131,충청북도,음성군,,72,113,127,36,127.69,36.94
11C10302,L1041100,619,11C10301,131,충청북도,음성군,음성읍,72,113,127,36,127.69,36.93
11C10302,L1041100,619,11C10301,131,충청북도,음성군,금왕읍,71,114,127,36,127.6,36.99
11C10302,L1041100,619,11C10301,131,충청북도,음성군,소이면,74,113,127,36,127.76,36.92
11C10302,L1041100,619,11C10301,131,충청북도,음성군,원남면,72,112,127,36,127.65,36.87
11C10302,L1041100,619,11C10301,131,충청북도,음성군,맹동면,70,113,127,36,127.56,36.93
11C10302,L1041100,619,11C10301,131,충청북도,음성군,대소면,69,114,127,36,127.49,36.97
11C10302,L1041100,619,11C10301,131,충청북도,음성군,삼성면,69,115,127,37,127.5,37.02
11C10302,L1041100,619,11C10301,131,충청북도,음성군,생극면,71,115,127,37,127.61,37.03
11C10302,L1041100,619,11C10301,131,충청북도,음성군,감곡면,71,117,127,37,127.65,37.11
11C10302,L1041200,601,11C10301,131,충청북도,단양군,,84,115,128,36,128.37,36.98
11C10302,L1041200,601,11C10301,131,충청북도,단양군,단양읍,84,115,128,36,128.37,36.98
11C10302,L1041200,601,11C10301,131,충청북도,단양군,매포읍,83,116,128,37,128.31,37.03
11C10302,L1041200,601,11C10301,131,충청북도,단양군,대강면,84,113,128,36,128.35,36.92
11C10302,L1041200,601,11C10301,131,충청북도,단양군,가곡면,84,115,128,37,128.39,37.03
11C10302,L1041200,601,11C10301,131,충청북도,단양군,영춘면,86,117,128,37,128.49,37.08
11C10302,L1041200,601,11C10301,131,충청북도,단양군,어상천면,84,117,128,37,128.36,37.1
11C10302,L1041200,601,11C10301,131,충청북도,단양군,적성면,83,114,128,36,128.3,36.96
11C10302,L1041200,601,11C10301,131,충청북도,단양군,단성면,83,113,128,36,128.33,36.93
11C20601,L1030000,232,11C10301,131,충청남도,,,68,100,127,36,127.42,36.32
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,,63,110,127,36,127.15,36.8
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,목천읍,65,110,127,36,127.24,36.78
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,풍세면,63,108,127,36,127.12,36.72
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,광덕면,62,108,127,36,127.11,36.7
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,북면,65,111,127,36,127.28,36.82
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,성남면,65,109,127,36,127.24,36.74
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,수신면,65,109,127,36,127.28,36.73
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,병천면,66,109,127,36,127.3,36.76
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,동면,66,110,127,36,127.35,36.77
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,중앙동,63,110,127,36,127.15,36.8
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,문성동,63,110,127,36,127.15,36.81
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,원성1동,63,110,127,36,127.17,36.81
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,원성2동,63,110,127,36,127.16,36.8
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,봉명동,63,110,127,36,127.14,36.8
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,일봉동,63,110,127,36,127.14,36.8
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,신방동,63,110,127,36,127.12,36.79
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,청룡동,63,110,127,36,127.16,36.79
11C20601,L1030000,232,11C10301,131,충청남도,천안시동남구,신안동,63,110,127,36,127.16,36.82
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,,63,112,127,36,127.16,36.88
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,성환읍,63,113,127,36,127.14,36.92
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,성거읍,64,112,127,36,127.2,36.88
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,직산읍,63,112,127,36,127.15,36.88
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,입장면,64,113,127,36,127.22,36.91
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,성정1동,63,110,127,36,127.15,36.81
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,성정2동,63,111,127,36,127.14,36.82
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,쌍용1동,63,110,127,36,127.13,36.8
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,쌍용2동,63,110,127,36,127.13,36.79
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,쌍용3동,63,110,127,36,127.12,36.8
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,백석동,62,110,127,36,127.12,36.82
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,불당1동,62,110,127,36,127.11,36.81
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,불당2동,62,110,127,36,127.11,36.82
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,부성1동,63,111,127,36,127.15,36.84
11C20601,L1030000,232,11C10301,131,충청남도,천안시서북구,부성2동,63,111,127,36,127.14,36.84
11C20601,L1030300,612,11C10301,131,충청남도,공주시,,63,102,127,36,127.12,36.44
11C20601,L1030300,612,11C10301,131,충청남도,공주시,유구읍,60,105,126,36,126.95,36.55
11C20601,L1030300,612,11C10301,131,충청남도,공주시,이인면,62,101,127,36,127.07,36.36
11C20601,L1030300,612,11C10301,131,충청남도,공주시,탄천면,61,100,127,36,127.03,36.33
11C20601,L1030300,612,11C10301,131,충청남도,공주시,계룡면,63,100,127,36,127.14,36.36
11C20601,L1030300,612,11C10301,131,충청남도,공주시,반포면,65,101,127,36,127.25,36.39
11C20601,L1030300,612,11C10301,131,충청남도,공주시,의당면,63,104,127,36,127.14,36.5
11C20601,L1030300,612,11C10301,131,충청남도,공주시,정안면,63,106,127,36,127.12,36.61
11C20601,L1030300,612,11C10301,131,충청남도,공주시,우성면,61,103,127,36,127.05,36.47
11C20601,L1030300,612,11C10301,131,충청남도,공주시,사곡면,61,104,127,36,127.03,36.5
11C20601,L1030300,612,11C10301,131,충청남도,공주시,신풍면,60,104,126,36,126.96,36.51
11C20601,L1030300,612,11C10301,131,충청남도,공주시,중학동,63,102,127,36,127.12,36.45
11C20601,L1030300,612,11C10301,131,충청남도,공주시,웅진동,63,103,127,36,127.12,36.46
11C20601,L1030300,612,11C10301,131,충청남도,공주시,금학동,63,102,127,36,127.12,36.44
11C20601,L1030300,612,11C10301,131,충청남도,공주시,옥룡동,63,103,127,36,127.14,36.45
11C20601,L1030300,612,11C10301,131,충청남도,공주시,신관동,63,103,127,36,127.13,36.47
11C20601,L1030300,612,11C10301,131,충청남도,공주시,월송동,63,103,127,36,127.15,36.47
11C20601,L1031400,235,11C10301,131,충청남도,보령시,,54,100,126,36,126.61,36.33
11C20601,L1031400,235,11C10301,131,충청남도,보령시,웅천읍,54,98,126,36,126.6,36.23
11C20601,L1031400,235,11C10301,131,충청남도,보령시,주포면,53,102,126,36,126.59,36.41
11C20601,L1031400,235,11C10301,131,충청남도,보령시,오천면,52,102,126,36,126.52,36.44
11C20601,L1031400,235,11C10301,131,충청남도,보령시,천북면,52,103,126,36,126.53,36.48
11C20601,L1031400,235,11C10301,131,충청남도,보령시,청소면,53,102,126,36,126.59,36.44
11C20601,L1031400,235,11C10301,131,충청남도,보령시,청라면,55,101,126,36,126.68,36.39
11C20601,L1031400,235,11C10301,131,충청남도,보령시,남포면,54,99,126,36,126.61,36.3
11C20601,L1031400,235,11C10301,131,충청남도,보령시,주산면,54,97,126,36,126.63,36.2
11C20601,L1031400,235,11C10301,131,충청남도,보령시,미산면,55,97,126,36,126.68,36.21
11C20601,L1031400,235,11C10301,131,충청남도,보령시,성주면,54,100,126,36,126.65,36.33
11C20601,L1031400,235,11C10301,131,충청남도,보령시,주교면,53,101,126,36,126.57,36.39
11C20601,L1031400,235,11C10301,131,충청남도,보령시,대천1동,53,100,126,36,126.6,36.35
11C20601,L1031400,235,11C10301,131,충청남도,보령시,대천2동,53,100,126,36,126.59,36.35
11C20601,L1031400,235,11C10301,131,충청남도,보령시,대천3동,54,100,126,36,126.61,36.35
11C20601,L1031400,235,11C10301,131,충청남도,보령시,대천4동,54,100,126,36,126.6,36.34
11C20601,L1031400,235,11C10301,131,충청남도,보령시,대천5동,52,99,126,36,126.51,36.31
11C20601,L1030400,634,11C10301,131,충청남도,아산시,,60,110,127,36,127,36.79
11C20601,L1030400,634,11C10301,131,충청남도,아산시,염치읍,60,110,126,36,126.98,36.81
11C20601,L1030400,634,11C10301,131,충청남도,아산시,배방읍,62,110,127,36,127.07,36.78
11C20601,L1030400,634,11C10301,131,충청남도,아산시,송악면,61,109,127,36,127.01,36.73
11C20601,L1030400,634,11C10301,131,충청남도,아산시,탕정면,61,110,127,36,127.05,36.8
11C20601,L1030400,634,11C10301,131,충청남도,아산시,음봉면,61,111,127,36,127.01,36.85
11C20601,L1030400,634,11C10301,131,충청남도,아산시,둔포면,61,113,127,36,127.04,36.93
11C20601,L1030400,634,11C10301,131,충청남도,아산시,영인면,60,111,126,36,126.96,36.85
11C20601,L1030400,634,11C10301,131,충청남도,아산시,인주면,58,111,126,36,126.89,36.87
11C20601,L1030400,634,11C10301,131,충청남도,아산시,선장면,58,110,126,36,126.86,36.79
11C20601,L1030400,634,11C10301,131,충청남도,아산시,도고면,58,109,126,36,126.88,36.75
11C20601,L1030400,634,11C10301,131,충청남도,아산시,신창면,59,110,126,36,126.94,36.8
11C20601,L1030400,634,11C10301,131,충청남도,아산시,온양1동,60,110,127,36,127,36.78
11C20601,L1030400,634,11C10301,131,충청남도,아산시,온양2동,60,110,127,36,127.01,36.78
11C20601,L1030400,634,11C10301,131,충청남도,아산시,온양3동,61,110,127,36,127.02,36.78
11C20601,L1030400,634,11C10301,131,충청남도,아산시,온양4동,60,110,126,36,126.99,36.79
11C20601,L1030400,634,11C10301,131,충청남도,아산시,온양5동,60,109,126,36,127,36.77
11C20601,L1030400,634,11C10301,131,충청남도,아산시,온양6동,61,109,127,36,127.02,36.76
11C20601,L1031300,129,11C10301,131,충청남도,서산시,,51,110,126,36,126.45,36.78
11C20601,L1031300,129,11C10301,131,충청남도,서산시,대산읍,51,113,126,36,126.44,36.94
11C20601,L1031300,129,11C10301,131,충청남도,서산시,인지면,50,109,126,36,126.43,36.75
11C20601,L1031300,129,11C10301,131,충청남도,서산시,부석면,50,108,126,36,126.4,36.71
11C20601,L1031300,129,11C10301,131,충청남도,서산시,팔봉면,49,110,126,36,126.35,36.81
11C20601,L1031300,129,11C10301,131,충청남도,서산시,지곡면,51,111,126,36,126.44,36.86
11C20601,L1031300,129,11C10301,131,충청남도,서산시,성연면,51,111,126,36,126.46,36.84
11C20601,L1031300,129,11C10301,131,충청남도,서산시,음암면,52,110,126,36,126.52,36.8
11C20601,L1031300,129,11C10301,131,충청남도,서산시,운산면,53,110,126,36,126.58,36.81
11C20601,L1031300,129,11C10301,131,충청남도,서산시,해미면,53,108,126,36,126.55,36.71
11C20601,L1031300,129,11C10301,131,충청남도,서산시,고북면,52,107,126,36,126.54,36.66
11C20601,L1031300,129,11C10301,131,충청남도,서산시,부춘동,51,110,126,36,126.45,36.78
11C20601,L1031300,129,11C10301,131,충청남도,서산시,동문1동,51,110,126,36,126.46,36.79
11C20601,L1031300,129,11C10301,131,충청남도,서산시,동문2동,51,110,126,36,126.46,36.78
11C20601,L1031300,129,11C10301,131,충청남도,서산시,수석동,51,109,126,36,126.47,36.77
11C20601,L1031300,129,11C10301,131,충청남도,서산시,석남동,51,109,126,36,126.46,36.76
11C20601,L1030500,615,11C10301,131,충청남도,논산시,,62,97,127,36,127.1,36.18
11C20601,L1030500,615,11C10301,131,충청남도,논산시,강경읍,61,96,127,36,127.02,36.16
11C20601,L1030500,615,11C10301,131,충청남도,논산시,연무읍,62,95,127,36,127.1,36.12
11C20601,L1030500,615,11C10301,131,충청남도,논산시,성동면,61,97,127,36,127.04,36.2
11C20601,L1030500,615,11C10301,131,충청남도,논산시,광석면,62,98,127,36,127.08,36.24
11C20601,L1030500,615,11C10301,131,충청남도,논산시,노성면,63,99,127,36,127.13,36.28
11C20601,L1030500,615,11C10301,131,충청남도,논산시,상월면,63,99,127,36,127.14,36.29
11C20601,L1030500,615,11C10301,131,충청남도,논산시,부적면,63,97,127,36,127.13,36.21
11C20601,L1030500,615,11C10301,131,충청남도,논산시,연산면,64,97,127,36,127.2,36.21
11C20601,L1030500,615,11C10301,131,충청남도,논산시,벌곡면,65,97,127,36,127.27,36.2
11C20601,L1030500,615,11C10301,131,충청남도,논산시,양촌면,65,96,127,36,127.23,36.14
11C20601,L1030500,615,11C10301,131,충청남도,논산시,가야곡면,63,96,127,36,127.16,36.13
11C20601,L1030500,615,11C10301,131,충청남도,논산시,은진면,62,96,127,36,127.11,36.16
11C20601,L1030500,615,11C10301,131,충청남도,논산시,채운면,62,96,127,36,127.06,36.17
11C20601,L1030500,615,11C10301,131,충청남도,논산시,취암동,62,97,127,36,127.09,36.2
11C20601,L1030500,615,11C10301,131,충청남도,논산시,부창동,62,97,127,36,127.08,36.2
11C20601,L1031700,636,11C10301,131,충청남도,계룡시,,65,99,127,36,127.25,36.27
11C20601,L1031700,636,11C10301,131,충청남도,계룡시,두마면,65,98,127,36,127.27,36.26
11C20601,L1031700,636,11C10301,131,충청남도,계룡시,엄사면,65,99,127,36,127.24,36.29
11C20601,L1031700,636,11C10301,131,충청남도,계룡시,신도안면,65,99,127,36,127.24,36.3
11C20601,L1031700,636,11C10301,131,충청남도,계룡시,금암동,65,99,127,36,127.25,36.27
11C20601,L1031200,616,11C10301,131,충청남도,당진시,,54,112,126,36,126.63,36.89
11C20601,L1031200,616,11C10301,131,충청남도,당진시,합덕읍,56,110,126,36,126.77,36.81
11C20601,L1031200,616,11C10301,131,충청남도,당진시,송악읍,55,112,126,36,126.69,36.9
11C20601,L1031200,616,11C10301,131,충청남도,당진시,고대면,53,113,126,36,126.6,36.92
11C20601,L1031200,616,11C10301,131,충청남도,당진시,석문면,53,114,126,36,126.59,36.98
11C20601,L1031200,616,11C10301,131,충청남도,당진시,대호지면,52,112,126,36,126.51,36.9
11C20601,L1031200,616,11C10301,131,충청남도,당진시,정미면,53,112,126,36,126.57,36.88
11C20601,L1031200,616,11C10301,131,충청남도,당진시,면천면,55,110,126,36,126.67,36.81
11C20601,L1031200,616,11C10301,131,충청남도,당진시,순성면,55,111,126,36,126.72,36.84
11C20601,L1031200,616,11C10301,131,충청남도,당진시,우강면,57,110,126,36,126.79,36.81
11C20601,L1031200,616,11C10301,131,충청남도,당진시,신평면,56,112,126,36,126.78,36.88
11C20601,L1031200,616,11C10301,131,충청남도,당진시,송산면,55,113,126,36,126.68,36.93
11C20601,L1031200,616,11C10301,131,충청남도,당진시,당진1동,54,112,126,36,126.63,36.89
11C20601,L1031200,616,11C10301,131,충청남도,당진시,당진2동,54,112,126,36,126.63,36.89
11C20601,L1031200,616,11C10301,131,충청남도,당진시,당진3동,54,112,126,36,126.63,36.89
11C20601,L1030600,238,11C10301,131,충청남도,금산군,,69,95,127,36,127.49,36.11
11C20601,L1030600,238,11C10301,131,충청남도,금산군,금산읍,69,95,127,36,127.49,36.1
11C20601,L1030600,238,11C10301,131,충청남도,금산군,금성면,69,96,127,36,127.46,36.13
11C20601,L1030600,238,11C10301,131,충청남도,금산군,제원면,70,95,127,36,127.55,36.11
11C20601,L1030600,238,11C10301,131,충청남도,금산군,부리면,70,94,127,36,127.56,36.06
11C20601,L1030600,238,11C10301,131,충청남도,금산군,군북면,70,96,127,36,127.53,36.17
11C20601,L1030600,238,11C10301,131,충청남도,금산군,남일면,70,94,127,36,127.51,36.04
11C20601,L1030600,238,11C10301,131,충청남도,금산군,남이면,68,94,127,36,127.44,36.04
11C20601,L1030600,238,11C10301,131,충청남도,금산군,진산면,67,96,127,36,127.37,36.14
11C20601,L1030600,238,11C10301,131,충청남도,금산군,복수면,68,96,127,36,127.4,36.16
11C20601,L1030600,238,11C10301,131,충청남도,금산군,추부면,69,97,127,36,127.48,36.19
11C20601,L1030800,236,11C10301,131,충청남도,부여군,,59,99,126,36,126.91,36.27
11C20601,L1030800,236,11C10301,131,충청남도,부여군,부여읍,59,99,126,36,126.91,36.27
11C20601,L1030800,236,11C10301,131,충청남도,부여군,규암면,59,99,126,36,126.89,36.27
11C20601,L1030800,236,11C10301,131,충청남도,부여군,은산면,58,99,126,36,126.86,36.31
11C20601,L1030800,236,11C10301,131,충청남도,부여군,외산면,55,99,126,36,126.71,36.3
11C20601,L1030800,236,11C10301,131,충청남도,부여군,내산면,57,99,126,36,126.78,36.27
11C20601,L1030800,236,11C10301,131,충청남도,부여군,구룡면,57,98,126,36,126.82,36.25
11C20601,L1030800,236,11C10301,131,충청남도,부여군,홍산면,56,97,126,36,126.76,36.21
11C20601,L1030800,236,11C10301,131,충청남도,부여군,옥산면,56,97,126,36,126.74,36.19
11C20601,L1030800,236,11C10301,131,충청남도,부여군,남면,57,97,126,36,126.81,36.21
11C20601,L1030800,236,11C10301,131,충청남도,부여군,충화면,57,97,126,36,126.82,36.18
11C20601,L1030800,236,11C10301,131,충청남도,부여군,양화면,59,96,126,36,126.88,36.13
11C20601,L1030800,236,11C10301,131,충청남도,부여군,임천면,59,97,126,36,126.9,36.19
11C20601,L1030800,236,11C10301,131,충청남도,부여군,장암면,59,98,126,36,126.89,36.24
11C20601,L1030800,236,11C10301,131,충청남도,부여군,세도면,60,96,126,36,126.95,36.17
11C20601,L1030800,236,11C10301,131,충청남도,부여군,석성면,61,98,127,36,127,36.25
11C20601,L1030800,236,11C10301,131,충청남도,부여군,초촌면,61,98,127,36,127.02,36.26
11C20601,L1031500,614,11C10301,131,충청남도,서천군,,55,94,126,36,126.69,36.08
11C20601,L1031500,614,11C10301,131,충청남도,서천군,장항읍,55,93,126,36,126.7,36.01
11C20601,L1031500,614,11C10301,131,충청남도,서천군,서천읍,55,94,126,36,126.69,36.07
11C20601,L1031500,614,11C10301,131,충청남도,서천군,마서면,55,94,126,36,126.71,36.06
11C20601,L1031500,614,11C10301,131,충청남도,서천군,화양면,57,93,126,36,126.78,36.03
11C20601,L1031500,614,11C10301,131,충청남도,서천군,기산면,56,94,126,36,126.76,36.07
11C20601,L1031500,614,11C10301,131,충청남도,서천군,한산면,57,94,126,36,126.8,36.08
11C20601,L1031500,614,11C10301,131,충청남도,서천군,마산면,57,95,126,36,126.79,36.11
11C20601,L1031500,614,11C10301,131,충청남도,서천군,시초면,56,95,126,36,126.75,36.12
11C20601,L1031500,614,11C10301,131,충청남도,서천군,문산면,56,96,126,36,126.75,36.14
